row,type,position,sl,date,balance
2535,NO,0.0,0.0,2021-05-13 22:00:00,0.0
2536,NO,0.0,0.0,2021-05-13 23:00:00,0.0
2537,NO,0.0,0.0,2021-05-14 00:00:00,0.0
2538,NO,0.0,0.0,2021-05-14 01:00:00,0.0
2539,NO,0.0,0.0,2021-05-14 02:00:00,0.0
2540,NO,0.0,0.0,2021-05-14 03:00:00,0.0
2541,NO,0.0,0.0,2021-05-14 04:00:00,0.0
2542,NO,0.0,0.0,2021-05-14 05:00:00,0.0
2543,NO,0.0,0.0,2021-05-14 06:00:00,0.0
2544,NO,0.0,0.0,2021-05-14 07:00:00,0.0
2545,NO,0.0,0.0,2021-05-14 08:00:00,0.0
2546,NO,0.0,0.0,2021-05-14 09:00:00,0.0
2547,NO,0.0,0.0,2021-05-14 10:00:00,0.0
2548,NO,0.0,0.0,2021-05-14 11:00:00,0.0
2549,NO,0.0,0.0,2021-05-14 12:00:00,0.0
2550,NO,0.0,0.0,2021-05-14 13:00:00,0.0
2551,NO,0.0,0.0,2021-05-14 14:00:00,0.0
2552,NO,0.0,0.0,2021-05-14 15:00:00,0.0
2553,NO,0.0,0.0,2021-05-14 16:00:00,0.0
2554,NO,0.0,0.0,2021-05-14 17:00:00,0.0
2555,NO,0.0,0.0,2021-05-14 18:00:00,0.0
2556,NO,0.0,0.0,2021-05-14 19:00:00,0.0
2557,NO,0.0,0.0,2021-05-14 20:00:00,0.0
2558,NO,0.0,0.0,2021-05-14 21:00:00,0.0
2559,NO,0.0,0.0,2021-05-14 22:00:00,0.0
2560,NO,0.0,0.0,2021-05-14 23:00:00,0.0
2561,NO,0.0,0.0,2021-05-15 00:00:00,0.0
2562,NO,0.0,0.0,2021-05-15 01:00:00,0.0
2563,NO,0.0,0.0,2021-05-15 02:00:00,0.0
2564,NO,0.0,0.0,2021-05-15 03:00:00,0.0
2565,NO,0.0,0.0,2021-05-15 04:00:00,0.0
2566,NO,0.0,0.0,2021-05-15 05:00:00,0.0
2567,NO,0.0,0.0,2021-05-15 06:00:00,0.0
2568,NO,0.0,0.0,2021-05-15 07:00:00,0.0
2569,NO,0.0,0.0,2021-05-15 08:00:00,0.0
2570,NO,0.0,0.0,2021-05-15 09:00:00,0.0
2571,NO,0.0,0.0,2021-05-15 10:00:00,0.0
2572,NO,0.0,0.0,2021-05-15 11:00:00,0.0
2573,NO,0.0,0.0,2021-05-15 12:00:00,0.0
2574,NO,0.0,0.0,2021-05-15 13:00:00,0.0
2575,NO,0.0,0.0,2021-05-15 14:00:00,0.0
2576,NO,0.0,0.0,2021-05-15 15:00:00,0.0
2577,NO,0.0,0.0,2021-05-15 16:00:00,0.0
2578,SHORT,15.346,15.767,2021-05-15 17:00:00,-2.6701338238092234
2587,NO,0.0,0.0,2021-05-16 02:00:00,0.0
2588,NO,0.0,0.0,2021-05-16 03:00:00,0.0
2589,NO,0.0,0.0,2021-05-16 04:00:00,0.0
2590,NO,0.0,0.0,2021-05-16 05:00:00,0.0
2591,NO,0.0,0.0,2021-05-16 06:00:00,0.0
2592,LONG,16.292,16.4696,2021-05-16 07:00:00,1.0783504153106094
2595,NO,0.0,0.0,2021-05-16 10:00:00,0.0
2596,NO,0.0,0.0,2021-05-16 11:00:00,0.0
2597,NO,0.0,0.0,2021-05-16 12:00:00,0.0
2598,NO,0.0,0.0,2021-05-16 13:00:00,0.0
2599,NO,0.0,0.0,2021-05-16 14:00:00,0.0
2600,NO,0.0,0.0,2021-05-16 15:00:00,0.0
2601,NO,0.0,0.0,2021-05-16 16:00:00,0.0
2602,NO,0.0,0.0,2021-05-16 17:00:00,0.0
2603,NO,0.0,0.0,2021-05-16 18:00:00,0.0
2604,NO,0.0,0.0,2021-05-16 19:00:00,0.0
2605,NO,0.0,0.0,2021-05-16 20:00:00,0.0
2606,NO,0.0,0.0,2021-05-16 21:00:00,0.0
2607,NO,0.0,0.0,2021-05-16 22:00:00,0.0
2608,NO,0.0,0.0,2021-05-16 23:00:00,0.0
2609,NO,0.0,0.0,2021-05-17 00:00:00,0.0
2610,NO,0.0,0.0,2021-05-17 01:00:00,0.0
2611,NO,0.0,0.0,2021-05-17 02:00:00,0.0
2612,NO,0.0,0.0,2021-05-17 03:00:00,0.0
2613,NO,0.0,0.0,2021-05-17 04:00:00,0.0
2614,NO,0.0,0.0,2021-05-17 05:00:00,0.0
2615,NO,0.0,0.0,2021-05-17 06:00:00,0.0
2616,NO,0.0,0.0,2021-05-17 07:00:00,0.0
2617,NO,0.0,0.0,2021-05-17 08:00:00,0.0
2618,NO,0.0,0.0,2021-05-17 09:00:00,0.0
2619,NO,0.0,0.0,2021-05-17 10:00:00,0.0
2620,NO,0.0,0.0,2021-05-17 11:00:00,0.0
2621,NO,0.0,0.0,2021-05-17 12:00:00,0.0
2622,NO,0.0,0.0,2021-05-17 13:00:00,0.0
2623,NO,0.0,0.0,2021-05-17 14:00:00,0.0
2624,SHORT,14.824,15.509,2021-05-17 15:00:00,-4.416790250822103
2629,NO,0.0,0.0,2021-05-17 20:00:00,0.0
2630,NO,0.0,0.0,2021-05-17 21:00:00,0.0
2631,NO,0.0,0.0,2021-05-17 22:00:00,0.0
2632,NO,0.0,0.0,2021-05-17 23:00:00,0.0
2633,NO,0.0,0.0,2021-05-18 00:00:00,0.0
2634,NO,0.0,0.0,2021-05-18 01:00:00,0.0
2635,NO,0.0,0.0,2021-05-18 02:00:00,0.0
2636,NO,0.0,0.0,2021-05-18 03:00:00,0.0
2637,NO,0.0,0.0,2021-05-18 04:00:00,0.0
2638,NO,0.0,0.0,2021-05-18 05:00:00,0.0
2639,NO,0.0,0.0,2021-05-18 06:00:00,0.0
2640,NO,0.0,0.0,2021-05-18 07:00:00,0.0
2641,NO,0.0,0.0,2021-05-18 08:00:00,0.0
2642,NO,0.0,0.0,2021-05-18 09:00:00,0.0
2643,NO,0.0,0.0,2021-05-18 10:00:00,0.0
2644,NO,0.0,0.0,2021-05-18 11:00:00,0.0
2645,NO,0.0,0.0,2021-05-18 12:00:00,0.0
2646,SHORT,14.853,15.28,2021-05-18 13:00:00,-2.7945026178010437
2649,NO,0.0,0.0,2021-05-18 16:00:00,0.0
2650,NO,0.0,0.0,2021-05-18 17:00:00,0.0
2651,NO,0.0,0.0,2021-05-18 18:00:00,0.0
2652,NO,0.0,0.0,2021-05-18 19:00:00,0.0
2653,NO,0.0,0.0,2021-05-18 20:00:00,0.0
2654,NO,0.0,0.0,2021-05-18 21:00:00,0.0
2655,NO,0.0,0.0,2021-05-18 22:00:00,0.0
2656,NO,0.0,0.0,2021-05-18 23:00:00,0.0
2657,NO,0.0,0.0,2021-05-19 00:00:00,0.0
2658,NO,0.0,0.0,2021-05-19 01:00:00,0.0
2659,NO,0.0,0.0,2021-05-19 02:00:00,0.0
2660,SHORT,14.533,13.711,2021-05-19 03:00:00,5.9951863467289
2662,NO,0.0,0.0,2021-05-19 05:00:00,0.0
2663,NO,0.0,0.0,2021-05-19 06:00:00,0.0
2664,NO,0.0,0.0,2021-05-19 07:00:00,0.0
2665,NO,0.0,0.0,2021-05-19 08:00:00,0.0
2666,NO,0.0,0.0,2021-05-19 09:00:00,0.0
2667,NO,0.0,0.0,2021-05-19 10:00:00,0.0
2668,NO,0.0,0.0,2021-05-19 11:00:00,0.0
2669,SHORT,9.833,9.5168,2021-05-19 12:00:00,3.3225453934095555
2681,NO,0.0,0.0,2021-05-20 00:00:00,0.0
2682,NO,0.0,0.0,2021-05-20 01:00:00,0.0
2683,NO,0.0,0.0,2021-05-20 02:00:00,0.0
2684,NO,0.0,0.0,2021-05-20 03:00:00,0.0
2685,NO,0.0,0.0,2021-05-20 04:00:00,0.0
2686,NO,0.0,0.0,2021-05-20 05:00:00,0.0
2687,NO,0.0,0.0,2021-05-20 06:00:00,0.0
2688,NO,0.0,0.0,2021-05-20 07:00:00,0.0
2689,NO,0.0,0.0,2021-05-20 08:00:00,0.0
2690,NO,0.0,0.0,2021-05-20 09:00:00,0.0
2691,NO,0.0,0.0,2021-05-20 10:00:00,0.0
2692,NO,0.0,0.0,2021-05-20 11:00:00,0.0
2693,NO,0.0,0.0,2021-05-20 12:00:00,0.0
2694,NO,0.0,0.0,2021-05-20 13:00:00,0.0
2695,LONG,10.969,11.3328,2021-05-20 14:00:00,3.2101510659325356
2697,NO,0.0,0.0,2021-05-20 16:00:00,0.0
2698,NO,0.0,0.0,2021-05-20 17:00:00,0.0
2699,NO,0.0,0.0,2021-05-20 18:00:00,0.0
2700,NO,0.0,0.0,2021-05-20 19:00:00,0.0
2701,NO,0.0,0.0,2021-05-20 20:00:00,0.0
2702,NO,0.0,0.0,2021-05-20 21:00:00,0.0
2703,NO,0.0,0.0,2021-05-20 22:00:00,0.0
2704,NO,0.0,0.0,2021-05-20 23:00:00,0.0
2705,NO,0.0,0.0,2021-05-21 00:00:00,0.0
2706,NO,0.0,0.0,2021-05-21 01:00:00,0.0
2707,LONG,11.531,10.474,2021-05-21 02:00:00,-10.0
2711,NO,0.0,0.0,2021-05-21 06:00:00,0.0
2712,NO,0.0,0.0,2021-05-21 07:00:00,0.0
2713,NO,0.0,0.0,2021-05-21 08:00:00,0.0
2714,NO,0.0,0.0,2021-05-21 09:00:00,0.0
2715,NO,0.0,0.0,2021-05-21 10:00:00,0.0
2716,NO,0.0,0.0,2021-05-21 11:00:00,0.0
2717,NO,0.0,0.0,2021-05-21 12:00:00,0.0
2718,NO,0.0,0.0,2021-05-21 13:00:00,0.0
2719,NO,0.0,0.0,2021-05-21 14:00:00,0.0
2720,SHORT,8.449,8.1166,2021-05-21 15:00:00,4.095310844442253
2725,NO,0.0,0.0,2021-05-21 20:00:00,0.0
2726,NO,0.0,0.0,2021-05-21 21:00:00,0.0
2727,NO,0.0,0.0,2021-05-21 22:00:00,0.0
2728,NO,0.0,0.0,2021-05-21 23:00:00,0.0
2729,NO,0.0,0.0,2021-05-22 00:00:00,0.0
2730,NO,0.0,0.0,2021-05-22 01:00:00,0.0
2731,SHORT,7.745,7.6048,2021-05-22 02:00:00,1.8435724805386116
2733,NO,0.0,0.0,2021-05-22 04:00:00,0.0
2734,NO,0.0,0.0,2021-05-22 05:00:00,0.0
2735,NO,0.0,0.0,2021-05-22 06:00:00,0.0
2736,NO,0.0,0.0,2021-05-22 07:00:00,0.0
2737,NO,0.0,0.0,2021-05-22 08:00:00,0.0
2738,NO,0.0,0.0,2021-05-22 09:00:00,0.0
2739,NO,0.0,0.0,2021-05-22 10:00:00,0.0
2740,NO,0.0,0.0,2021-05-22 11:00:00,0.0
2741,NO,0.0,0.0,2021-05-22 12:00:00,0.0
2742,NO,0.0,0.0,2021-05-22 13:00:00,0.0
2743,NO,0.0,0.0,2021-05-22 14:00:00,0.0
2744,NO,0.0,0.0,2021-05-22 15:00:00,0.0
2745,NO,0.0,0.0,2021-05-22 16:00:00,0.0
2746,NO,0.0,0.0,2021-05-22 17:00:00,0.0
2747,SHORT,6.877,6.775,2021-05-22 18:00:00,1.505535055350535
2749,NO,0.0,0.0,2021-05-22 20:00:00,0.0
2750,NO,0.0,0.0,2021-05-22 21:00:00,0.0
2751,NO,0.0,0.0,2021-05-22 22:00:00,0.0
2752,SHORT,6.583,7.083,2021-05-22 23:00:00,-7.059155724975284
2754,NO,0.0,0.0,2021-05-23 01:00:00,0.0
2755,NO,0.0,0.0,2021-05-23 02:00:00,0.0
2756,NO,0.0,0.0,2021-05-23 03:00:00,0.0
2757,NO,0.0,0.0,2021-05-23 04:00:00,0.0
2758,SHORT,6.268,5.441,2021-05-23 05:00:00,15.199411872817493
2762,NO,0.0,0.0,2021-05-23 09:00:00,0.0
2763,NO,0.0,0.0,2021-05-23 10:00:00,0.0
2764,NO,0.0,0.0,2021-05-23 11:00:00,0.0
2765,NO,0.0,0.0,2021-05-23 12:00:00,0.0
2766,NO,0.0,0.0,2021-05-23 13:00:00,0.0
2767,NO,0.0,0.0,2021-05-23 14:00:00,0.0
2768,NO,0.0,0.0,2021-05-23 15:00:00,0.0
2769,NO,0.0,0.0,2021-05-23 16:00:00,0.0
2770,NO,0.0,0.0,2021-05-23 17:00:00,0.0
2771,NO,0.0,0.0,2021-05-23 18:00:00,0.0
2772,NO,0.0,0.0,2021-05-23 19:00:00,0.0
2773,NO,0.0,0.0,2021-05-23 20:00:00,0.0
2774,NO,0.0,0.0,2021-05-23 21:00:00,0.0
2775,NO,0.0,0.0,2021-05-23 22:00:00,0.0
2776,SHORT,4.09,4.622,2021-05-23 23:00:00,-10.0
2780,NO,0.0,0.0,2021-05-24 03:00:00,0.0
2781,NO,0.0,0.0,2021-05-24 04:00:00,0.0
2782,NO,0.0,0.0,2021-05-24 05:00:00,0.0
2783,NO,0.0,0.0,2021-05-24 06:00:00,0.0
2784,NO,0.0,0.0,2021-05-24 07:00:00,0.0
2785,LONG,6.409,6.7294,2021-05-24 08:00:00,4.761197134960028
2789,NO,0.0,0.0,2021-05-24 12:00:00,0.0
2790,NO,0.0,0.0,2021-05-24 13:00:00,0.0
2791,NO,0.0,0.0,2021-05-24 14:00:00,0.0
2792,NO,0.0,0.0,2021-05-24 15:00:00,0.0
2793,NO,0.0,0.0,2021-05-24 16:00:00,0.0
2794,NO,0.0,0.0,2021-05-24 17:00:00,0.0
2795,NO,0.0,0.0,2021-05-24 18:00:00,0.0
2796,NO,0.0,0.0,2021-05-24 19:00:00,0.0
2797,NO,0.0,0.0,2021-05-24 20:00:00,0.0
2798,NO,0.0,0.0,2021-05-24 21:00:00,0.0
2799,NO,0.0,0.0,2021-05-24 22:00:00,0.0
2800,NO,0.0,0.0,2021-05-24 23:00:00,0.0
2801,NO,0.0,0.0,2021-05-25 00:00:00,0.0
2802,NO,0.0,0.0,2021-05-25 01:00:00,0.0
2803,NO,0.0,0.0,2021-05-25 02:00:00,0.0
2804,NO,0.0,0.0,2021-05-25 03:00:00,0.0
2805,NO,0.0,0.0,2021-05-25 04:00:00,0.0
2806,NO,0.0,0.0,2021-05-25 05:00:00,0.0
2807,NO,0.0,0.0,2021-05-25 06:00:00,0.0
2808,NO,0.0,0.0,2021-05-25 07:00:00,0.0
2809,NO,0.0,0.0,2021-05-25 08:00:00,0.0
2810,NO,0.0,0.0,2021-05-25 09:00:00,0.0
2811,NO,0.0,0.0,2021-05-25 10:00:00,0.0
2812,NO,0.0,0.0,2021-05-25 11:00:00,0.0
2813,NO,0.0,0.0,2021-05-25 12:00:00,0.0
2814,NO,0.0,0.0,2021-05-25 13:00:00,0.0
2815,NO,0.0,0.0,2021-05-25 14:00:00,0.0
2816,NO,0.0,0.0,2021-05-25 15:00:00,0.0
2817,NO,0.0,0.0,2021-05-25 16:00:00,0.0
2818,NO,0.0,0.0,2021-05-25 17:00:00,0.0
2819,NO,0.0,0.0,2021-05-25 18:00:00,0.0
2820,NO,0.0,0.0,2021-05-25 19:00:00,0.0
2821,NO,0.0,0.0,2021-05-25 20:00:00,0.0
2822,NO,0.0,0.0,2021-05-25 21:00:00,0.0
2823,NO,0.0,0.0,2021-05-25 22:00:00,0.0
2824,NO,0.0,0.0,2021-05-25 23:00:00,0.0
2825,NO,0.0,0.0,2021-05-26 00:00:00,0.0
2826,NO,0.0,0.0,2021-05-26 01:00:00,0.0
2827,NO,0.0,0.0,2021-05-26 02:00:00,0.0
2828,NO,0.0,0.0,2021-05-26 03:00:00,0.0
2829,NO,0.0,0.0,2021-05-26 04:00:00,0.0
2830,NO,0.0,0.0,2021-05-26 05:00:00,0.0
2831,NO,0.0,0.0,2021-05-26 06:00:00,0.0
2832,NO,0.0,0.0,2021-05-26 07:00:00,0.0
2833,NO,0.0,0.0,2021-05-26 08:00:00,0.0
2834,NO,0.0,0.0,2021-05-26 09:00:00,0.0
2835,NO,0.0,0.0,2021-05-26 10:00:00,0.0
2836,NO,0.0,0.0,2021-05-26 11:00:00,0.0
2837,NO,0.0,0.0,2021-05-26 12:00:00,0.0
2838,NO,0.0,0.0,2021-05-26 13:00:00,0.0
2839,NO,0.0,0.0,2021-05-26 14:00:00,0.0
2840,NO,0.0,0.0,2021-05-26 15:00:00,0.0
2841,NO,0.0,0.0,2021-05-26 16:00:00,0.0
2842,NO,0.0,0.0,2021-05-26 17:00:00,0.0
2843,NO,0.0,0.0,2021-05-26 18:00:00,0.0
2844,NO,0.0,0.0,2021-05-26 19:00:00,0.0
2845,NO,0.0,0.0,2021-05-26 20:00:00,0.0
2846,NO,0.0,0.0,2021-05-26 21:00:00,0.0
2847,NO,0.0,0.0,2021-05-26 22:00:00,0.0
2848,NO,0.0,0.0,2021-05-26 23:00:00,0.0
2849,NO,0.0,0.0,2021-05-27 00:00:00,0.0
2850,NO,0.0,0.0,2021-05-27 01:00:00,0.0
2851,NO,0.0,0.0,2021-05-27 02:00:00,0.0
2852,NO,0.0,0.0,2021-05-27 03:00:00,0.0
2853,NO,0.0,0.0,2021-05-27 04:00:00,0.0
2854,NO,0.0,0.0,2021-05-27 05:00:00,0.0
2855,NO,0.0,0.0,2021-05-27 06:00:00,0.0
2856,NO,0.0,0.0,2021-05-27 07:00:00,0.0
2857,NO,0.0,0.0,2021-05-27 08:00:00,0.0
2858,NO,0.0,0.0,2021-05-27 09:00:00,0.0
2859,NO,0.0,0.0,2021-05-27 10:00:00,0.0
2860,NO,0.0,0.0,2021-05-27 11:00:00,0.0
2861,NO,0.0,0.0,2021-05-27 12:00:00,0.0
2862,NO,0.0,0.0,2021-05-27 13:00:00,0.0
2863,NO,0.0,0.0,2021-05-27 14:00:00,0.0
2864,NO,0.0,0.0,2021-05-27 15:00:00,0.0
2865,NO,0.0,0.0,2021-05-27 16:00:00,0.0
2866,NO,0.0,0.0,2021-05-27 17:00:00,0.0
2867,NO,0.0,0.0,2021-05-27 18:00:00,0.0
2868,NO,0.0,0.0,2021-05-27 19:00:00,0.0
2869,NO,0.0,0.0,2021-05-27 20:00:00,0.0
2870,NO,0.0,0.0,2021-05-27 21:00:00,0.0
2871,NO,0.0,0.0,2021-05-27 22:00:00,0.0
2872,NO,0.0,0.0,2021-05-27 23:00:00,0.0
2873,NO,0.0,0.0,2021-05-28 00:00:00,0.0
2874,NO,0.0,0.0,2021-05-28 01:00:00,0.0
2875,NO,0.0,0.0,2021-05-28 02:00:00,0.0
2876,NO,0.0,0.0,2021-05-28 03:00:00,0.0
2877,NO,0.0,0.0,2021-05-28 04:00:00,0.0
2878,SHORT,6.157,6.0346,2021-05-28 05:00:00,2.028303450104403
2880,NO,0.0,0.0,2021-05-28 07:00:00,0.0
2881,NO,0.0,0.0,2021-05-28 08:00:00,0.0
2882,NO,0.0,0.0,2021-05-28 09:00:00,0.0
2883,NO,0.0,0.0,2021-05-28 10:00:00,0.0
2884,NO,0.0,0.0,2021-05-28 11:00:00,0.0
2885,NO,0.0,0.0,2021-05-28 12:00:00,0.0
2886,NO,0.0,0.0,2021-05-28 13:00:00,0.0
2887,NO,0.0,0.0,2021-05-28 14:00:00,0.0
2888,NO,0.0,0.0,2021-05-28 15:00:00,0.0
2889,NO,0.0,0.0,2021-05-28 16:00:00,0.0
2890,NO,0.0,0.0,2021-05-28 17:00:00,0.0
2891,NO,0.0,0.0,2021-05-28 18:00:00,0.0
2892,NO,0.0,0.0,2021-05-28 19:00:00,0.0
2893,NO,0.0,0.0,2021-05-28 20:00:00,0.0
2894,NO,0.0,0.0,2021-05-28 21:00:00,0.0
2895,NO,0.0,0.0,2021-05-28 22:00:00,0.0
2896,NO,0.0,0.0,2021-05-28 23:00:00,0.0
2897,NO,0.0,0.0,2021-05-29 00:00:00,0.0
2898,NO,0.0,0.0,2021-05-29 01:00:00,0.0
2899,NO,0.0,0.0,2021-05-29 02:00:00,0.0
2900,NO,0.0,0.0,2021-05-29 03:00:00,0.0
2901,NO,0.0,0.0,2021-05-29 04:00:00,0.0
2902,NO,0.0,0.0,2021-05-29 05:00:00,0.0
2903,NO,0.0,0.0,2021-05-29 06:00:00,0.0
2904,NO,0.0,0.0,2021-05-29 07:00:00,0.0
2905,NO,0.0,0.0,2021-05-29 08:00:00,0.0
2906,NO,0.0,0.0,2021-05-29 09:00:00,0.0
2907,NO,0.0,0.0,2021-05-29 10:00:00,0.0
2908,NO,0.0,0.0,2021-05-29 11:00:00,0.0
2909,NO,0.0,0.0,2021-05-29 12:00:00,0.0
2910,NO,0.0,0.0,2021-05-29 13:00:00,0.0
2911,SHORT,5.435,5.2531,2021-05-29 14:00:00,3.4627172526698615
2915,NO,0.0,0.0,2021-05-29 18:00:00,0.0
2916,NO,0.0,0.0,2021-05-29 19:00:00,0.0
2917,NO,0.0,0.0,2021-05-29 20:00:00,0.0
2918,NO,0.0,0.0,2021-05-29 21:00:00,0.0
2919,NO,0.0,0.0,2021-05-29 22:00:00,0.0
2920,NO,0.0,0.0,2021-05-29 23:00:00,0.0
2921,NO,0.0,0.0,2021-05-30 00:00:00,0.0
2922,NO,0.0,0.0,2021-05-30 01:00:00,0.0
2923,NO,0.0,0.0,2021-05-30 02:00:00,0.0
2924,NO,0.0,0.0,2021-05-30 03:00:00,0.0
2925,NO,0.0,0.0,2021-05-30 04:00:00,0.0
2926,NO,0.0,0.0,2021-05-30 05:00:00,0.0
2927,LONG,5.942,6.0134,2021-05-30 06:00:00,1.1873482555625685
2929,NO,0.0,0.0,2021-05-30 08:00:00,0.0
2930,NO,0.0,0.0,2021-05-30 09:00:00,0.0
2931,NO,0.0,0.0,2021-05-30 10:00:00,0.0
2932,NO,0.0,0.0,2021-05-30 11:00:00,0.0
2933,NO,0.0,0.0,2021-05-30 12:00:00,0.0
2934,NO,0.0,0.0,2021-05-30 13:00:00,0.0
2935,NO,0.0,0.0,2021-05-30 14:00:00,0.0
2936,NO,0.0,0.0,2021-05-30 15:00:00,0.0
2937,NO,0.0,0.0,2021-05-30 16:00:00,0.0
2938,NO,0.0,0.0,2021-05-30 17:00:00,0.0
2939,LONG,6.422,6.063000000000001,2021-05-30 18:00:00,-5.921161141349145
2945,NO,0.0,0.0,2021-05-31 00:00:00,0.0
2946,NO,0.0,0.0,2021-05-31 01:00:00,0.0
2947,NO,0.0,0.0,2021-05-31 02:00:00,0.0
2948,SHORT,5.714,6.032,2021-05-31 03:00:00,-5.271883289124659
2953,NO,0.0,0.0,2021-05-31 08:00:00,0.0
2954,NO,0.0,0.0,2021-05-31 09:00:00,0.0
2955,NO,0.0,0.0,2021-05-31 10:00:00,0.0
2956,NO,0.0,0.0,2021-05-31 11:00:00,0.0
2957,NO,0.0,0.0,2021-05-31 12:00:00,0.0
2958,NO,0.0,0.0,2021-05-31 13:00:00,0.0
2959,NO,0.0,0.0,2021-05-31 14:00:00,0.0
2960,NO,0.0,0.0,2021-05-31 15:00:00,0.0
2961,NO,0.0,0.0,2021-05-31 16:00:00,0.0
2962,NO,0.0,0.0,2021-05-31 17:00:00,0.0
2963,NO,0.0,0.0,2021-05-31 18:00:00,0.0
2964,NO,0.0,0.0,2021-05-31 19:00:00,0.0
2965,NO,0.0,0.0,2021-05-31 20:00:00,0.0
2966,NO,0.0,0.0,2021-05-31 21:00:00,0.0
2967,NO,0.0,0.0,2021-05-31 22:00:00,0.0
2968,LONG,6.541,6.246,2021-05-31 23:00:00,-4.7230227345501135
2971,NO,0.0,0.0,2021-06-01 02:00:00,0.0
2972,NO,0.0,0.0,2021-06-01 03:00:00,0.0
2973,NO,0.0,0.0,2021-06-01 04:00:00,0.0
2974,NO,0.0,0.0,2021-06-01 05:00:00,0.0
2975,NO,0.0,0.0,2021-06-01 06:00:00,0.0
2976,NO,0.0,0.0,2021-06-01 07:00:00,0.0
2977,NO,0.0,0.0,2021-06-01 08:00:00,0.0
2978,NO,0.0,0.0,2021-06-01 09:00:00,0.0
2979,NO,0.0,0.0,2021-06-01 10:00:00,0.0
2980,NO,0.0,0.0,2021-06-01 11:00:00,0.0
2981,NO,0.0,0.0,2021-06-01 12:00:00,0.0
2982,NO,0.0,0.0,2021-06-01 13:00:00,0.0
2983,NO,0.0,0.0,2021-06-01 14:00:00,0.0
2984,NO,0.0,0.0,2021-06-01 15:00:00,0.0
2985,NO,0.0,0.0,2021-06-01 16:00:00,0.0
2986,NO,0.0,0.0,2021-06-01 17:00:00,0.0
2987,NO,0.0,0.0,2021-06-01 18:00:00,0.0
2988,NO,0.0,0.0,2021-06-01 19:00:00,0.0
2989,NO,0.0,0.0,2021-06-01 20:00:00,0.0
2990,NO,0.0,0.0,2021-06-01 21:00:00,0.0
2991,NO,0.0,0.0,2021-06-01 22:00:00,0.0
2992,NO,0.0,0.0,2021-06-01 23:00:00,0.0
2993,NO,0.0,0.0,2021-06-02 00:00:00,0.0
2994,NO,0.0,0.0,2021-06-02 01:00:00,0.0
2995,NO,0.0,0.0,2021-06-02 02:00:00,0.0
2996,NO,0.0,0.0,2021-06-02 03:00:00,0.0
2997,NO,0.0,0.0,2021-06-02 04:00:00,0.0
2998,NO,0.0,0.0,2021-06-02 05:00:00,0.0
2999,NO,0.0,0.0,2021-06-02 06:00:00,0.0
3000,NO,0.0,0.0,2021-06-02 07:00:00,0.0
3001,LONG,6.629,6.8542,2021-06-02 08:00:00,3.285576726678528
3005,NO,0.0,0.0,2021-06-02 12:00:00,0.0
3006,NO,0.0,0.0,2021-06-02 13:00:00,0.0
3007,NO,0.0,0.0,2021-06-02 14:00:00,0.0
3008,NO,0.0,0.0,2021-06-02 15:00:00,0.0
3009,NO,0.0,0.0,2021-06-02 16:00:00,0.0
3010,NO,0.0,0.0,2021-06-02 17:00:00,0.0
3011,NO,0.0,0.0,2021-06-02 18:00:00,0.0
3012,NO,0.0,0.0,2021-06-02 19:00:00,0.0
3013,NO,0.0,0.0,2021-06-02 20:00:00,0.0
3014,NO,0.0,0.0,2021-06-02 21:00:00,0.0
3015,NO,0.0,0.0,2021-06-02 22:00:00,0.0
3016,NO,0.0,0.0,2021-06-02 23:00:00,0.0
3017,NO,0.0,0.0,2021-06-03 00:00:00,0.0
3018,NO,0.0,0.0,2021-06-03 01:00:00,0.0
3019,NO,0.0,0.0,2021-06-03 02:00:00,0.0
3020,NO,0.0,0.0,2021-06-03 03:00:00,0.0
3021,NO,0.0,0.0,2021-06-03 04:00:00,0.0
3022,NO,0.0,0.0,2021-06-03 05:00:00,0.0
3023,NO,0.0,0.0,2021-06-03 06:00:00,0.0
3024,NO,0.0,0.0,2021-06-03 07:00:00,0.0
3025,NO,0.0,0.0,2021-06-03 08:00:00,0.0
3026,NO,0.0,0.0,2021-06-03 09:00:00,0.0
3027,LONG,7.406,7.129,2021-06-03 10:00:00,-3.8855379436106148
3030,NO,0.0,0.0,2021-06-03 13:00:00,0.0
3031,NO,0.0,0.0,2021-06-03 14:00:00,0.0
3032,NO,0.0,0.0,2021-06-03 15:00:00,0.0
3033,NO,0.0,0.0,2021-06-03 16:00:00,0.0
3034,LONG,7.601,7.6868,2021-06-03 17:00:00,1.1161991986262052
3039,NO,0.0,0.0,2021-06-03 22:00:00,0.0
3040,NO,0.0,0.0,2021-06-03 23:00:00,0.0
3041,NO,0.0,0.0,2021-06-04 00:00:00,0.0
3042,NO,0.0,0.0,2021-06-04 01:00:00,0.0
3043,NO,0.0,0.0,2021-06-04 02:00:00,0.0
3044,NO,0.0,0.0,2021-06-04 03:00:00,0.0
3045,SHORT,6.717,6.4416,2021-06-04 04:00:00,4.27533532041727
3047,NO,0.0,0.0,2021-06-04 06:00:00,0.0
3048,NO,0.0,0.0,2021-06-04 07:00:00,0.0
3049,NO,0.0,0.0,2021-06-04 08:00:00,0.0
3050,NO,0.0,0.0,2021-06-04 09:00:00,0.0
3051,NO,0.0,0.0,2021-06-04 10:00:00,0.0
3052,NO,0.0,0.0,2021-06-04 11:00:00,0.0
3053,NO,0.0,0.0,2021-06-04 12:00:00,0.0
